 Date__(UT)__HR:MN     R.A._____(ICRF)_____DEC      Illu%  Ang-diam                r        rdot             delta      deldot     S-O-T /r     S-T-O  App_Lon_Sun
******************************************************************************************************************************************************************
$$SOE
 2013-May-20 00:00     03 16 41.72 +18 06 06.8   99.80199  3.803589   1.464548457843   2.1296983  2.46222727249923   0.8891906    7.3866 /L    5.0952  321.4497329
 2013-May-21 00:00     03 19 37.77 +18 17 57.3   99.78937  3.802818   1.465780597802   2.1370719  2.46272615178300   0.8383967    7.6244 /L    5.2554  322.0140035
 2013-May-22 00:00     03 22 34.00 +18 29 36.8   99.77636  3.802093   1.467016933418   2.1442269  2.46319566864557   0.7875038    7.8627 /L    5.4156  322.5773251
 2013-May-23 00:00     03 25 30.40 +18 41 05.2   99.76295  3.801414   1.468257338539   2.1511636  2.46363575068145   0.7364510    8.1015 /L    5.5758  323.1396967
 2013-May-24 00:00     03 28 26.97 +18 52 22.6   99.74915  3.800781   1.469501687225   2.1578824  2.46404627552211   0.6851249    8.3409 /L    5.7361  323.7011178
 2013-May-25 00:00     03 31 23.72 +19 03 28.7   99.73495  3.800194   1.470749853756   2.1643838  2.46442703935117   0.6333580    8.5808 /L    5.8965  324.2615878
 2013-May-26 00:00     03 34 20.65 +19 14 23.4   99.72036  3.799653   1.472001712651   2.1706681  2.46477772930802   0.5809442    8.8212 /L    6.0570  324.8211063
 2013-May-27 00:00     03 37 17.74 +19 25 06.9   99.70537  3.799159   1.473257138679   2.1767358  2.46509790927130   0.5276687    9.0622 /L    6.2175  325.3796728
 2013-May-28 00:00     03 40 15.01 +19 35 38.8   99.68998  3.798714   1.474516006878   2.1825874  2.46538702551306   0.4733446    9.3038 /L    6.3781  325.9372872
 2013-May-29 00:00     03 43 12.45 +19 45 59.2   99.67419  3.798317   1.475778192562   2.1882233  2.46564443153871   0.4178411    9.5459 /L    6.5389  326.4939494
 2013-May-30 00:00     03 46 10.06 +19 56 07.9   99.65800  3.797971   1.477043571343   2.1936441  2.46586942436848   0.3610935    9.7887 /L    6.6997  327.0496593
 2013-May-31 00:00     03 49 07.84 +20 06 04.9   99.64140  3.797675   1.478312019142   2.1988503  2.46606128193711   0.3030983   10.0322 /L    6.8607  327.6044171
 2013-Jun-01 00:00     03 52 05.77 +20 15 50.1   99.62440  3.797432   1.479583412200   2.2038425  2.46621929378729   0.2438965   10.2763 /L    7.0217  328.1582229
 2013-Jun-02 00:00     03 55 03.86 +20 25 23.5   99.60700  3.797242   1.480857627095   2.2086213  2.46634278195847   0.1835568   10.5210 /L    7.1829  328.7110771
 2013-Jun-03 00:00     03 58 02.10 +20 34 44.9   99.58920  3.797106   1.482134540752   2.2131873  2.46643111284843   0.1221623   10.7664 /L    7.3441  329.2629801
 2013-Jun-04 00:00     04 01 00.49 +20 43 54.3   99.57099  3.797025   1.483414030457   2.2175412  2.46648370262035   0.0598012   11.0124 /L    7.5055  329.8139322
 2013-Jun-05 00:00     04 03 59.01 +20 52 51.6   99.55238  3.797000   1.484695973873   2.2216835  2.46650001882182  -0.0034374   11.2591 /L    7.6669  330.3639341
 2013-Jun-06 00:00     04 06 57.66 +21 01 36.7   99.53336  3.797031   1.485980249043   2.2256150  2.46647958015324  -0.0674656   11.5065 /L    7.8285  330.9129866
 2013-Jun-07 00:00     04 09 56.44 +21 10 09.6   99.51394  3.797120   1.487266734412   2.2293363  2.46642195545190  -0.1321978   11.7546 /L    7.9901  331.4610903
 2013-Jun-08 00:00     04 12 55.34 +21 18 30.2   99.49412  3.797267   1.488555308835   2.2328483  2.46632676228712  -0.1975509   12.0033 /L    8.1517  332.0082463
 2013-Jun-09 00:00     04 15 54.35 +21 26 38.5   99.47390  3.797471   1.489845851589   2.2361516  2.46619366519066  -0.2634455   12.2526 /L    8.3135  332.5544554
 2013-Jun-10 00:00     04 18 53.45 +21 34 34.3   99.45328  3.797735   1.491138242384   2.2392471  2.46602237344682  -0.3298062   12.5026 /L    8.4752  333.0997187
 2013-Jun-11 00:00     04 21 52.66 +21 42 17.7   99.43225  3.798058   1.492432361371   2.2421354  2.46581263844798  -0.3965626   12.7533 /L    8.6371  333.6440373
 2013-Jun-12 00:00     04 24 51.95 +21 49 48.6   99.41083  3.798441   1.493728089157   2.2448174  2.46556425077163  -0.4636494   13.0047 /L    8.7990  334.1874125
 2013-Jun-13 00:00     04 27 51.31 +21 57 07.0   99.38900  3.798883   1.495025306810   2.2472938  2.46527703724771  -0.5310063   13.2567 /L    8.9609  334.7298456
 2013-Jun-14 00:00     04 30 50.75 +22 04 12.7   99.36678  3.799386   1.496323895875   2.2495655  2.46495085827880  -0.5985773   13.5094 /L    9.1228  335.2713380
 2013-Jun-15 00:00     04 33 50.25 +22 11 05.8   99.34416  3.799949   1.497623738382   2.2516334  2.46458560550346  -0.6663102   13.7627 /L    9.2848  335.8118913
 2013-Jun-16 00:00     04 36 49.81 +22 17 46.2   99.32114  3.800573   1.498924716850   2.2534984  2.46418119953363  -0.7341570   14.0167 /L    9.4468  336.3515070
 2013-Jun-17 00:00     04 39 49.42 +22 24 13.9   99.29772  3.801257   1.500226714305   2.2551612  2.46373758695799  -0.8020763   14.2713 /L    9.6089  336.8901868
 2013-Jun-18 00:00     04 42 49.06 +22 30 28.8   99.27390  3.802002   1.501529614283   2.2566229  2.46325473513921  -0.8700388   14.5267 /L    9.7709  337.4279323
 2013-Jun-19 00:00     04 45 48.74 +22 36 30.9   99.24968  3.802808   1.502833300839   2.2578842  2.46273262270689  -0.9380368   14.7827 /L    9.9330  337.9647455
 2013-Jun-20 00:00     04 48 48.44 +22 42 20.2   99.22507  3.803675   1.504137658556   2.2589462  2.46217122343204  -1.0060973   15.0393 /L   10.0952  338.5006282
 2013-Jun-21 00:00     04 51 48.16 +22 47 56.7   99.20006  3.804604   1.505442572555   2.2598097  2.46157048200278  -1.0742960   15.2967 /L   10.2573  339.0355824
 2013-Jun-22 00:00     04 54 47.89 +22 53 20.3   99.17464  3.805593   1.506747928499   2.2604757  2.46093028277019  -1.1427669   15.5548 /L   10.4195  339.5696102
 2013-Jun-23 00:00     04 57 47.64 +22 58 31.1   99.14882  3.806645   1.508053612607   2.2609452  2.46025041672201  -1.2116972   15.8136 /L   10.5818  340.1027137
 2013-Jun-24 00:00     05 00 47.38 +23 03 28.9   99.12260  3.807759   1.509359511658   2.2612191  2.45953055596316  -1.2813061   16.0731 /L   10.7441  340.6348951
 2013-Jun-25 00:00     05 03 47.12 +23 08 13.8   99.09598  3.808937   1.510665512995   2.2612985  2.45877024553056  -1.3518078   16.3334 /L   10.9065  341.1661567
 2013-Jun-26 00:00     05 06 46.84 +23 12 45.8   99.06894  3.810178   1.511971504538   2.2611844  2.45796891729992  -1.4233745   16.5945 /L   11.0689  341.6965008
 2013-Jun-27 00:00     05 09 46.55 +23 17 04.9   99.04150  3.811486   1.513277374784   2.2608776  2.45712592217341  -1.4961122   16.8564 /L   11.2315  342.2259298
 2013-Jun-28 00:00     05 12 46.24 +23 21 11.0   99.01365  3.812859   1.514583012819   2.2603793  2.45624057019149  -1.5700574   17.1191 /L   11.3941  342.7544462
 2013-Jun-29 00:00     05 15 45.89 +23 25 04.2   98.98539  3.814301   1.515888308320   2.2596904  2.45531216758506  -1.6451898   17.3826 /L   11.5568  343.2820527
 2013-Jun-30 00:00     05 18 45.49 +23 28 44.5   98.95672  3.815812   1.517193151560   2.2588121  2.45434004408266  -1.7214516   17.6470 /L   11.7196  343.8087518
 2013-Jul-01 00:00     05 21 45.04 +23 32 11.8   98.92764  3.817393   1.518497433417   2.2577454  2.45332356915079  -1.7987656   17.9123 /L   11.8825  344.3345462
 2013-Jul-02 00:00     05 24 44.53 +23 35 26.2   98.89815  3.819045   1.519801045378   2.2564914  2.45226215937197  -1.8770474   18.1784 /L   12.0454  344.8594387
 2013-Jul-03 00:00     05 27 43.95 +23 38 27.7   98.86825  3.820770   1.521103879546   2.2550511  2.45115528030219  -1.9562124   18.4454 /L   12.2085  345.3834320
 2013-Jul-04 00:00     05 30 43.28 +23 41 16.2   98.83795  3.822568   1.522405828638   2.2534255  2.45000244573915  -2.0361784   18.7132 /L   12.3715  345.9065291
 2013-Jul-05 00:00     05 33 42.51 +23 43 51.9   98.80724  3.824440   1.523706785998   2.2516158  2.44880321635029  -2.1168652   18.9819 /L   12.5347  346.4287329
 2013-Jul-06 00:00     05 36 41.64 +23 46 14.7   98.77612  3.826387   1.525006645595   2.2496230  2.44755719864608  -2.1981940   19.2515 /L   12.6979  346.9500464
 2013-Jul-07 00:00     05 39 40.66 +23 48 24.6   98.74460  3.828409   1.526305302033   2.2474483  2.44626404456403  -2.2800862   19.5220 /L   12.8611  347.4704726
 2013-Jul-08 00:00     05 42 39.54 +23 50 21.7   98.71268  3.830508   1.527602650555   2.2450928  2.44492345148785  -2.3624631   19.7934 /L   13.0244  347.9900147
 2013-Jul-09 00:00     05 45 38.29 +23 52 06.0   98.68036  3.832685   1.528898587042   2.2425575  2.44353516232841  -2.4452457   20.0656 /L   13.1876  348.5086758
 2013-Jul-10 00:00     05 48 36.89 +23 53 37.5   98.64764  3.834939   1.530193008021   2.2398437  2.44209896528564  -2.5283562   20.3387 /L   13.3509  349.0264592
 2013-Jul-11 00:00     05 51 35.32 +23 54 56.2   98.61452  3.837271   1.531485810667   2.2369524  2.44061469302626  -2.6117188   20.6127 /L   13.5143  349.5433682
 2013-Jul-12 00:00     05 54 33.59 +23 56 02.3   98.58100  3.839682   1.532776892806   2.2338848  2.43908222117160  -2.6952607   20.8876 /L   13.6776  350.0594060
 2013-Jul-13 00:00     05 57 31.68 +23 56 55.7   98.54709  3.842172   1.534066152921   2.2306419  2.43750146609478  -2.7789139   21.1633 /L   13.8409  350.5745761
 2013-Jul-14 00:00     06 00 29.57 +23 57 36.4   98.51279  3.844742   1.535353490149   2.2272249  2.43587238198562  -2.8626157   21.4399 /L   14.0042  351.0888819
 2013-Jul-15 00:00     06 03 27.26 +23 58 04.6   98.47810  3.847391   1.536638804292   2.2236351  2.43419495689205  -2.9463118   21.7174 /L   14.1675  351.6023269
 2013-Jul-16 00:00     06 06 24.75 +23 58 20.2   98.44301  3.850121   1.537921995815   2.2198735  2.43246920698608  -3.0299602   21.9958 /L   14.3308  352.1149146
 2013-Jul-17 00:00     06 09 22.01 +23 58 23.3   98.40753  3.852931   1.539202965848   2.2159413  2.43069516772545  -3.1135375   22.2750 /L   14.4941  352.6266486
 2013-Jul-18 00:00     06 12 19.05 +23 58 14.0   98.37167  3.855821   1.540481616193   2.2118397  2.42887288013420  -3.1970496   22.5551 /L   14.6574  353.1375326
 2013-Jul-19 00:00     06 15 15.85 +23 57 52.3   98.33541  3.858793   1.541757849321   2.2075698  2.42700237056070  -3.2805436   22.8361 /L   14.8207  353.6475703
 2013-Jul-20 00:00     06 18 12.41 +23 57 18.2   98.29876  3.861846   1.543031568373   2.2031328  2.42508362359764  -3.3641184   23.1180 /L   14.9839  354.1567652
 2013-Jul-21 00:00     06 21 08.72 +23 56 31.8   98.26172  3.864981   1.544302677170   2.1985297  2.42311655074373  -3.4479277   23.4008 /L   15.1472  354.6651214
 2013-Jul-22 00:00     06 24 04.77 +23 55 33.2   98.22429  3.868199   1.545571080209   2.1937620  2.42110096122359  -3.5321687   23.6845 /L   15.3104  355.1726424
 2013-Jul-23 00:00     06 27 00.56 +23 54 22.4   98.18646  3.871500   1.546836682665   2.1888306  2.41903654397015  -3.6170551   23.9692 /L   15.4737  355.6793323
 2013-Jul-24 00:00     06 29 56.09 +23 52 59.5   98.14824  3.874886   1.548099390396   2.1837369  2.41692286832800  -3.7027812   24.2548 /L   15.6370  356.1851948
 2013-Jul-25 00:00     06 32 51.34 +23 51 24.6   98.10962  3.878357   1.549359109938   2.1784819  2.41475940489554  -3.7894906   24.5414 /L   15.8003  356.6902341
 2013-Jul-26 00:00     06 35 46.32 +23 49 37.6   98.07060  3.881916   1.550615748512   2.1730668  2.41254556030886  -3.8772603   24.8290 /L   15.9637  357.1944539
 2013-Jul-27 00:00     06 38 41.00 +23 47 38.8   98.03118  3.885564   1.551869214020   2.1674929  2.41028071552856  -3.9661039   25.1177 /L   16.1271  357.6978583
 2013-Jul-28 00:00     06 41 35.39 +23 45 28.1   97.99136  3.889302   1.553119415048   2.1617613  2.40796425841193  -4.0559871   25.4073 /L   16.2905  358.2004515
 2013-Jul-29 00:00     06 44 29.48 +23 43 05.6   97.95115  3.893132   1.554366260864   2.1558731  2.40559560600600  -4.1468463   25.6981 /L   16.4539  358.7022375
 2013-Jul-30 00:00     06 47 23.25 +23 40 31.5   97.91054  3.897054   1.555609661422   2.1498296  2.40317421662530  -4.2386042   25.9898 /L   16.6174  359.2032203
 2013-Jul-31 00:00     06 50 16.70 +23 37 45.8   97.86954  3.901071   1.556849527362   2.1436321  2.40069959439472  -4.3311806   26.2827 /L   16.7808  359.7034043
 2013-Aug-01 00:00     06 53 09.83 +23 34 48.5   97.82815  3.905184   1.558085770010   2.1372816  2.39817128952262  -4.4244966   26.5766 /L   16.9443    0.2027936
 2013-Aug-02 00:00     06 56 02.62 +23 31 39.8   97.78637  3.909394   1.559318301377   2.1307793  2.39558889699221  -4.5184759   26.8716 /L   17.1078    0.7013924
 2013-Aug-03 00:00     06 58 55.06 +23 28 19.8   97.74420  3.913701   1.560547034158   2.1241265  2.39295205542426  -4.6130434   27.1677 /L   17.2713    1.1992050
 2013-Aug-04 00:00     07 01 47.15 +23 24 48.5   97.70165  3.918109   1.561771881736   2.1173243  2.39026044699220  -4.7081231   27.4649 /L   17.4347    1.6962357
 2013-Aug-05 00:00     07 04 38.87 +23 21 06.1   97.65872  3.922616   1.562992758182   2.1103738  2.38751379859281  -4.8036359   27.7632 /L   17.5981    2.1924888
 2013-Aug-06 00:00     07 07 30.23 +23 17 12.6   97.61541  3.927225   1.564209578257   2.1032764  2.38471188399123  -4.8994984   28.0626 /L   17.7615    2.6879687
 2013-Aug-07 00:00     07 10 21.20 +23 13 08.1   97.57173  3.931936   1.565422257407   2.0960332  2.38185452634166  -4.9956230   28.3631 /L   17.9249    3.1826798
 2013-Aug-08 00:00     07 13 11.79 +23 08 52.8   97.52767  3.936751   1.566630711769   2.0886455  2.37894160032804  -5.0919192   28.6647 /L   18.0881    3.6766264
 2013-Aug-09 00:00     07 16 01.98 +23 04 26.7   97.48325  3.941669   1.567834858173   2.0811143  2.37597303317310  -5.1882960   28.9673 /L   18.2513    4.1698132
 2013-Aug-10 00:00     07 18 51.77 +22 59 50.0   97.43847  3.946693   1.569034614137   2.0734409  2.37294880391015  -5.2846656   29.2711 /L   18.4145    4.6622445
 2013-Aug-11 00:00     07 21 41.16 +22 55 02.7   97.39332  3.951822   1.570229897871   2.0656265  2.36986894052833  -5.3809471   29.5759 /L   18.5775    5.1539248
 2013-Aug-12 00:00     07 24 30.13 +22 50 04.9   97.34782  3.957057   1.571420628276   2.0576723  2.36673351477012  -5.4770706   29.8819 /L   18.7405    5.6448586
 2013-Aug-13 00:00     07 27 18.67 +22 44 56.7   97.30196  3.962399   1.572606724946   2.0495794  2.36354263437031  -5.5729822   30.1889 /L   18.9033    6.1350506
 2013-Aug-14 00:00     07 30 06.80 +22 39 38.3   97.25575  3.967849   1.573788108169   2.0413492  2.36029643234125  -5.6686492   30.4970 /L   19.0661    6.6245053
 2013-Aug-15 00:00     07 32 54.49 +22 34 09.8   97.20919  3.973407   1.574964698923   2.0329827  2.35699505263957  -5.7640677   30.8062 /L   19.2287    7.1132272
 2013-Aug-16 00:00     07 35 41.74 +22 28 31.2   97.16228  3.979073   1.576136418878   2.0244813  2.35363863147066  -5.8592698   31.1165 /L   19.3913    7.6012211
 2013-Aug-17 00:00     07 38 28.56 +22 22 42.6   97.11502  3.984849   1.577303190392   2.0158460  2.35022727401304  -5.9543318   31.4278 /L   19.5537    8.0884916
 2013-Aug-18 00:00     07 41 14.94 +22 16 44.2   97.06741  3.990734   1.578464936510   2.0070781  2.34676102783559  -6.0493770   31.7403 /L   19.7160    8.5750434
 2013-Aug-19 00:00     07 44 00.87 +22 10 36.0   97.01946  3.996731   1.579621580963   1.9981786  2.34323985665284  -6.1445706   32.0538 /L   19.8783    9.0608812
 2013-Aug-20 00:00     07 46 46.36 +22 04 18.2   96.97115  4.002840   1.580773048168   1.9891489  2.33966362035617  -6.2401034   32.3685 /L   20.0404    9.5460096
 2013-Aug-21 00:00     07 49 31.41 +21 57 50.9   96.92250  4.009063   1.581919263221   1.9799901  2.33603206772487  -6.3361644   32.6843 /L   20.2024   10.0304334
 2013-Aug-22 00:00     07 52 16.01 +21 51 14.1   96.87350  4.015401   1.583060151897   1.9707034  2.33234484550908  -6.4329134   33.0013 /L   20.3644   10.5141575
 2013-Aug-23 00:00     07 55 00.16 +21 44 28.0   96.82414  4.021856   1.584195640651   1.9612900  2.32860152234292  -6.5304587   33.3195 /L   20.5263   10.9971865
 2013-Aug-24 00:00     07 57 43.86 +21 37 32.7   96.77444  4.028430   1.585325656610   1.9517510  2.32480162102143  -6.6288507   33.6388 /L   20.6881   11.4795253
 2013-Aug-25 00:00     08 00 27.11 +21 30 28.3   96.72439  4.035124   1.586450127575   1.9420875  2.32094465090436  -6.7280876   33.9594 /L   20.8498   11.9611787
 2013-Aug-26 00:00     08 03 09.90 +21 23 14.9   96.67400  4.041941   1.587568982014   1.9323008  2.31703013409847  -6.8281296   34.2812 /L   21.0114   12.4421516
 2013-Aug-27 00:00     08 05 52.24 +21 15 52.7   96.62327  4.048883   1.588682149063   1.9223919  2.31305762277456  -6.9289149   34.6043 /L   21.1730   12.9224487
 2013-Aug-28 00:00     08 08 34.11 +21 08 21.7   96.57220  4.055951   1.589789558526   1.9123621  2.30902670824996  -7.0303714   34.9286 /L   21.3344   13.4020750
 2013-Aug-29 00:00     08 11 15.51 +21 00 42.1   96.52079  4.063148   1.590891140871   1.9022125  2.30493702421717  -7.1324253   35.2543 /L   21.4957   13.8810354
 2013-Aug-30 00:00     08 13 56.45 +20 52 54.0   96.46906  4.070475   1.591986827229   1.8919442  2.30078824683971  -7.2350036   35.5812 /L   21.6569   14.3593347
 2013-Aug-31 00:00     08 16 36.92 +20 44 57.5   96.41701  4.077933   1.593076549391   1.8815584  2.29658009398377  -7.3380345   35.9093 /L   21.8179   14.8369780
 2013-Sep-01 00:00     08 19 16.91 +20 36 52.8   96.36463  4.085525   1.594160239807   1.8710562  2.29231232514273  -7.4414453   36.2388 /L   21.9788   15.3139701
 2013-Sep-02 00:00     08 21 56.42 +20 28 40.0   96.31195  4.093253   1.595237831582   1.8604388  2.28798474291343  -7.5451590   36.5696 /L   22.1396   15.7903160
 2013-Sep-03 00:00     08 24 35.45 +20 20 19.2   96.25895  4.101117   1.596309258480   1.8497072  2.28359719626595  -7.6490915   36.9017 /L   22.3002   16.2660206
 2013-Sep-04 00:00     08 27 13.99 +20 11 50.5   96.20566  4.109120   1.597374454916   1.8388626  2.27914958528971  -7.7531496   37.2352 /L   22.4606   16.7410889
 2013-Sep-05 00:00     08 29 52.05 +20 03 14.1   96.15207  4.117264   1.598433355958   1.8279062  2.27464186658295  -7.8572310   37.5699 /L   22.6207   17.2155260
 2013-Sep-06 00:00     08 32 29.62 +19 54 30.1   96.09819  4.125548   1.599485897322   1.8168391  2.27007405802582  -7.9612265   37.9059 /L   22.7807   17.6893367
 2013-Sep-07 00:00     08 35 06.69 +19 45 38.7   96.04403  4.133976   1.600532015375   1.8056624  2.26544624144910  -8.0650247   38.2433 /L   22.9405   18.1625262
 2013-Sep-08 00:00     08 37 43.27 +19 36 39.8   95.98959  4.142548   1.601571647129   1.7943772  2.26075856180117  -8.1685197   38.5820 /L   23.1000   18.6350995
 2013-Sep-09 00:00     08 40 19.35 +19 27 33.8   95.93489  4.151265   1.602604730239   1.7829846  2.25601122185496  -8.2716187   38.9220 /L   23.2592   19.1070616
 2013-Sep-10 00:00     08 42 54.93 +19 18 20.6   95.87992  4.160129   1.603631203001   1.7714857  2.25120447216395  -8.3742503   39.2633 /L   23.4182   19.5784176
 2013-Sep-11 00:00     08 45 30.01 +19 09 00.5   95.82470  4.169140   1.604651004354   1.7598817  2.24633859662876  -8.4763715   39.6058 /L   23.5769   20.0491724
 2013-Sep-12 00:00     08 48 04.59 +18 59 33.5   95.76922  4.178300   1.605664073871   1.7481736  2.24141389445649  -8.5779730   39.9497 /L   23.7353   20.5193312
 2013-Sep-13 00:00     08 50 38.67 +18 49 59.8   95.71349  4.187610   1.606670351767   1.7363625  2.23643065944517  -8.6790832   40.2949 /L   23.8935   20.9888991
 2013-Sep-14 00:00     08 53 12.25 +18 40 19.4   95.65752  4.197072   1.607669778887   1.7244496  2.23138915760000  -8.7797701   40.6413 /L   24.0513   21.4578812
 2013-Sep-15 00:00     08 55 45.34 +18 30 32.6   95.60131  4.206685   1.608662296711   1.7124360  2.22628960440141  -8.8801403   40.9891 /L   24.2089   21.9262825
 2013-Sep-16 00:00     08 58 17.93 +18 20 39.4   95.54485  4.216453   1.609647847347   1.7003227  2.22113214378023  -8.9803336   41.3381 /L   24.3662   22.3941082
 2013-Sep-17 00:00     09 00 50.03 +18 10 39.8   95.48816  4.226377   1.610626373533   1.6881107  2.21591683180336  -9.0805121   41.6885 /L   24.5232   22.8613634
 2013-Sep-18 00:00     09 03 21.64 +18 00 34.2   95.43123  4.236459   1.611597818630   1.6758012  2.21064362856053  -9.1808430   42.0402 /L   24.6799   23.3280532
 2013-Sep-19 00:00     09 05 52.77 +17 50 22.4   95.37406  4.246700   1.612562126624   1.6633953  2.20531240095997  -9.2814783   42.3932 /L   24.8363   23.7941828
 2013-Sep-20 00:00     09 08 23.41 +17 40 04.8   95.31667  4.257104   1.613519242123   1.6508940  2.19992293683084  -9.3825372   42.7476 /L   24.9924   24.2597572
 2013-Sep-21 00:00     09 10 53.57 +17 29 41.3   95.25904  4.267672   1.614469110354   1.6382985  2.19447496768872  -9.4840945   43.1033 /L   25.1483   24.7247816
 2013-Sep-22 00:00     09 13 23.25 +17 19 12.2   95.20120  4.278408   1.615411677160   1.6256097  2.18896819526058  -9.5861789   43.4605 /L   25.3038   25.1892613
 2013-Sep-23 00:00     09 15 52.46 +17 08 37.4   95.14313  4.289315   1.616346889000   1.6128288  2.18340231652356  -9.6887799   43.8191 /L   25.4590   25.6532013
 2013-Sep-24 00:00     09 18 21.18 +16 57 57.3   95.08485  4.300394   1.617274692942   1.5999567  2.17777704352560  -9.7918578   44.1791 /L   25.6140   26.1166069
 2013-Sep-25 00:00     09 20 49.43 +16 47 11.8   95.02636  4.311650   1.618195036663   1.5869946  2.17209211658280  -9.8953560   44.5406 /L   25.7686   26.5794832
 2013-Sep-26 00:00     09 23 17.21 +16 36 21.2   94.96768  4.323083   1.619107868447   1.5739435  2.16634731146090  -9.9992098   44.9036 /L   25.9228   27.0418354
 2013-Sep-27 00:00     09 25 44.51 +16 25 25.5   94.90880  4.334698   1.620013137185   1.5608043  2.16054244228952 -10.1033516   45.2680 /L   26.0767   27.5036686
 2013-Sep-28 00:00     09 28 11.34 +16 14 24.9   94.84974  4.346498   1.620910792369   1.5475783  2.15467736226821 -10.2077137   45.6340 /L   26.2303   27.9649880
 2013-Sep-29 00:00     09 30 37.69 +16 03 19.4   94.79051  4.358484   1.621800784092   1.5342664  2.14875196401774 -10.3122270   46.0015 /L   26.3834   28.4257990
 2013-Sep-30 00:00     09 33 03.56 +15 52 09.4   94.73112  4.370659   1.622683063043   1.5208697  2.14276618100193 -10.4168185   46.3704 /L   26.5362   28.8861066
 2013-Oct-01 00:00     09 35 28.96 +15 40 54.8   94.67157  4.383026   1.623557580507   1.5073892  2.13671999094744 -10.5214073   46.7410 /L   26.6885   29.3459161
 2013-Oct-02 00:00     09 37 53.89 +15 29 35.8   94.61188  4.395589   1.624424288364   1.4938258  2.13061342163151 -10.6259004   47.1130 /L   26.8404   29.8052328
